epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,4068.12,0.40739,0.30621,0.95577,0.90743,0.86073,0.89158,0.75284,0.67047,0.48102,1.13305,0.000198206,0.000198206,0.000198206
180,4089.81,0.4017,0.30352,0.94908,0.92218,0.86073,0.89377,0.75406,0.66862,0.4779,1.13325,0.000189955,0.000189955,0.000189955
181,4111.71,0.39355,0.296,0.95613,0.90453,0.86702,0.89757,0.75776,0.66605,0.47627,1.13168,0.000181703,0.000181703,0.000181703
182,4133.31,0.38382,0.28907,0.93389,0.8866,0.88191,0.89544,0.75284,0.67187,0.49752,1.13639,0.000173451,0.000173451,0.000173451
183,4155.06,0.39761,0.30498,0.94872,0.94086,0.82808,0.89483,0.75755,0.66522,0.48189,1.13077,0.0001652,0.0001652,0.0001652
184,4176.88,0.40294,0.30472,0.95712,0.90877,0.86701,0.89635,0.75901,0.66748,0.47775,1.13263,0.000156948,0.000156948,0.000156948
185,4198.59,0.40642,0.30164,0.96299,0.91334,0.87291,0.90116,0.75946,0.66662,0.45822,1.13099,0.000148696,0.000148696,0.000148696
186,4220.3,0.39246,0.29835,0.94574,0.92857,0.85828,0.89774,0.75469,0.67172,0.46744,1.13253,0.000140445,0.000140445,0.000140445
187,4242.36,0.39586,0.29684,0.94924,0.94229,0.8515,0.8982,0.75834,0.67047,0.46832,1.13584,0.000132193,0.000132193,0.000132193
188,4264.01,0.4022,0.31041,0.95678,0.91547,0.87381,0.89936,0.76014,0.66704,0.46399,1.12717,0.000123941,0.000123941,0.000123941
189,4285.72,0.39307,0.29465,0.94414,0.92036,0.86479,0.89913,0.75949,0.66224,0.47153,1.11754,0.00011569,0.00011569,0.00011569
190,4307.57,0.3982,0.30602,0.95147,0.92227,0.86291,0.8985,0.75837,0.6707,0.46962,1.12997,0.000107438,0.000107438,0.000107438
191,4336.49,0.30419,0.22031,0.85371,0.93409,0.86997,0.89802,0.75337,0.67091,0.45996,1.13774,9.91865e-05,9.91865e-05,9.91865e-05
192,4358.16,0.30865,0.22432,0.86111,0.93039,0.85709,0.90021,0.75647,0.66499,0.45921,1.13351,9.09349e-05,9.09349e-05,9.09349e-05
193,4380.02,0.30783,0.22338,0.8598,0.89619,0.88882,0.90257,0.75941,0.66845,0.45194,1.13467,8.26832e-05,8.26832e-05,8.26832e-05
194,4401.76,0.30899,0.22843,0.86713,0.90014,0.87578,0.90254,0.75881,0.66345,0.45718,1.13101,7.44316e-05,7.44316e-05,7.44316e-05
195,4423.54,0.29737,0.21452,0.85441,0.92368,0.85649,0.90016,0.76075,0.66432,0.46601,1.12928,6.61799e-05,6.61799e-05,6.61799e-05
196,4445.59,0.30112,0.21237,0.85661,0.89807,0.87972,0.90041,0.76007,0.66704,0.47196,1.13254,5.79283e-05,5.79283e-05,5.79283e-05
197,4467.25,0.3044,0.22018,0.85682,0.91529,0.86491,0.90142,0.75967,0.66691,0.46871,1.13466,4.96766e-05,4.96766e-05,4.96766e-05
198,4488.96,0.2987,0.21584,0.85781,0.93722,0.84971,0.9012,0.7594,0.6654,0.46763,1.13547,4.1425e-05,4.1425e-05,4.1425e-05
199,4510.93,0.29531,0.20723,0.85241,0.91373,0.87432,0.89998,0.75974,0.66447,0.4623,1.13572,3.31733e-05,3.31733e-05,3.31733e-05
200,4532.84,0.29402,0.21275,0.85235,0.92133,0.86701,0.90085,0.75959,0.66473,0.4631,1.13664,2.49217e-05,2.49217e-05,2.49217e-05
